"SAMPLE_ID","SSN","Cluster","Plot","Depth","Country","Site","Region","Latitude","Longitude","PlotCultMgd","pH","m3.Al","m3.B","m3.Ca","m3.Cu","m3.Fe","m3.K","m3.Mg","m3.Mn","m3.Na","m3.P","m3.S","m3.Zn","PSI","ExNa","ExCa","ExMg","ExK","ExBas","EC","ExAcidity","Nitrogen_total","Carbon_total","Nitrogen_acidified","Carbon_acidified","Clay","Silt","Sand","Al","As","Ba","Ca","Co","Cr","Cu","Fe","Hg","K","Mg","Mn","Mo","Na","Nb","Ni","P","Pb","Rb","S","Sb","Se","Si","Sr","Ti","U","V","Y","Zn","Zr","Albite","Calcite","Clinochlore","Diopside","Goethite","Hematite","Hornblende","Kaolinite","Maghemite","Microcline","Montmorillonite","Muscovite","Nacrite","Quartz","Tremolite","Vermiculite","Gibbsite","Halloysite","Magnetite","Orthoclase","Gypsum","Titanium.Oxide","Dolomite","Ilmenite","Anorthite","Epidote","Lepidocrocite","Fluorapatite","Palygorskite","Fayalite","Antigorite","Iron.Oxide","Topaz","Lithiophorite","Beidellite","Biotite","Sepiolite","Talc","Tridymite"
6454,"icr006454",1,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.12600994,36.44020081,"Yes",7.82,946,1.31,3183,2.4,58,1068,543,128,22,15.42,9,1.26,57.73163074,0.095652174,15.915,4.487603306,2.731457801,23.22971328,0.193,0.27,0.055318703,0.882089317,0.04698526,0.978439371,48.569,10.149,41.282,32935.92,1.05,404.1,6289.34,7.35,48.58,13.57,18731.4,1073.98,18140.6,1098.18,309.24,0.66,5095.57,16.58,30.38,743.64,6.81,59.11,711.39,3.76,3.91,607841.53,149.41,1372.26,2.41,41.03,19.09,35.51,165.12,17.1,0,0,0,0,0,0,0,0,22.9,2.1,0,0,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6455,"icr006455",1,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.12600994,36.44020081,"Yes",8.175,946.8,2.478,4679,2.375,54.5,1355,552.9,130.1,23.13,11.56,9.793,1.285,83.01799375,0.100565217,23.395,4.569421488,3.465473146,31.53045985,0.219,0.18,0.060488174,0.88370798,0.048853811,0.788849115,43.951,7.875,48.174,58644.24,1.67,429.62,12215.08,7.86,57.02,20.81,22600.79,1245.06,23973.15,1390.06,336.16,1.22,5061.88,13.04,33.37,915.98,4.41,76.49,663.5,7.5,1.52,454758.3,192.39,1545.68,2.11,60.91,13.63,33.82,204.23,8.2,2.6,0,2.8,0,0,0,0,0,18.3,2,0,0,63,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6474,"icr006474",2,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.08874989,36.43598175,"No",4.966,1002,0.3331,281.8,1.159,217.3,455.3,130.1,21.78,22.91,7.978,15.61,1.38,41.54223285,0.099608696,1.409,1.075206612,1.164450128,3.748265435,0.071,1.44,0.040729359,0.598560651,0.025910654,0.549697042,2.006,1.453,96.541,34228.96,1.2,419.09,1364.63,6.55,53.2,9.36,12374.24,1209.76,14423.25,0.8805,119.15,1.11,3827.45,9.33,10.73,650.91,2.41,45.21,702.05,7.21,1.42,661529.61,80.44,680.83,1.98,46.84,11.2,16.69,220.24,6.1,1.3,0,0,0,0,2,0,0,13.2,0,1.9,0,72.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6475,"icr006475",2,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.08874989,36.43598175,"No",4.682,1095,0.3337,207.1,1.315,153.7,306.3,89.5,9.266,42.71,4.495,18.96,2.825,67.05249534,0.185695652,1.0355,0.739669421,0.783375959,2.744241033,0.053,2.56,0.041521359,0.453125358,0.039282719,0.429812849,10.009,2.209,87.782,55851.87,5e-04,413.09,1338.26,8.82,129.88,46.01,32355.54,516.54,13986.75,0.8805,175.81,0.69,3840.9,22.8,47.12,762.24,43.87,53.4,639.81,0.51,31.84,546652.42,77.97,3653.41,4.74,81.92,32.33,49.34,217.58,8.4,1.9,0,0,0,0,4,0,0,21.2,0,2.1,2.3,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6492,"icr006492",3,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.06394,36.4405,"No",6.614,822.5,0.7449,1036,1.879,69.76,394.8,221.9,112.9,33.43,5.148,10.61,1.937,7.544759682,0.145347826,5.18,1.833884298,1.00971867,8.168950794,0.08,0.18,0.08068077,0.925215205,0.07192195,0.893203477,9.551,5.08,85.37,70302.4,1.11,374.51,11066.4,8.07,93.93,30.63,25686.05,916.03,25485.05,0.8805,298.1,2.18,5108.47,15.63,33.65,970.54,16.95,83.86,727.76,4.3,4.97,413234.57,317.71,2102.82,3.07,74.58,24.3,26.74,465.53,19.8,0,0,0,0,0,2.2,0,0,26.1,0,1.3,1.1,45.2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6493,"icr006493",3,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.06394,36.4405,"No",6.087,1070,0.7579,804.5,1.694,83.66,339.6,239,87.07,32.44,2.905,12.95,1.365,44.32566125,0.141043478,4.0225,1.975206612,0.868542199,7.007292289,0.072,0.45,0.043240161,0.544098993,0.040047446,0.564716776,43.385,14.541,42.074,78075.34,5e-04,410.5,10113.95,9.49,123.25,38.19,33117.59,851.23,24590.87,0.8805,338.25,1.57,5675.46,18.33,42.6,983.92,20.31,96.95,653.82,1.88,9.63,387454.76,294.81,2538.3,3.68,83.09,28.18,32.39,361.37,19.8,0,0,0,0,0,3.3,0,0,23.3,0,1.4,1.4,49.9,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510,"icr006510",4,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.04692984,36.4438591,"No",6.613,865.2,1.01,812.6,1.424,115.5,450.2,272.4,102.3,46.95,9.775,13.46,2.348,9.647693575,0.204130435,4.063,2.251239669,1.15140665,7.669776754,0.116,0.45,0.086052254,0.931660553,0.093854206,0.934304357,4.979,2.751,92.271,47506.57,5e-04,381.17,6108.02,8.23,213.05,52.83,31138.82,213.55,13704.19,0.8805,574.56,1.48,3650.53,26.41,108.94,762.57,64.76,51.08,675.31,0,44.94,584753.04,164.54,4316.58,5.14,93.1,35.46,52.69,456.86,12.9,0,2.1,0,0,0,3.6,0,0,13,0,1.8,0,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,"icr006511",4,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.04692984,36.4438591,"No",5.138,1290,0.5459,448.3,1.047,127.1,430.6,198.6,37.09,36.59,6.08,27.58,1.539,71.04958747,0.159086957,2.2415,1.641322314,1.101278772,5.143188043,0.081,0.77,0.041624534,0.430622886,0.040932406,0.428752204,45.131,7.9,46.969,62346.39,1.27,410.64,3868.16,7.21,101.84,16.22,18699.67,1203.14,11548.49,0.8805,168.25,1.25,3398.85,15.73,48.11,812.06,4.5,50.53,670.78,5.64,2.02,512706.93,123.9,1457.87,2.08,54.19,17.41,30.41,282.03,8.8,0,1.8,0,0,0,3,0,0,16.9,0,2.1,0,67.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,"icr006530",5,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.11749,36.4577,"No",7.225,1070,0.7889,707.3,2.823,66.74,630.5,220.1,138.8,27.92,4.157,10.05,1.571,23.05494146,0.121391304,3.5365,1.819008264,1.612531969,7.089431538,0.095,0.18,0.07258634,0.752180239,0.070385481,0.773557146,49.616,11.722,38.662,69127.79,2.16,343.36,1990.29,8.4,74.36,24.05,27301.65,1171.27,12331.58,0.8805,273.32,1.27,5030.52,17,40.09,874.33,6.95,58.39,659.94,6.29,2.15,461194.48,83.69,2323.94,2.29,64.92,19.64,20.92,311.14,10.5,0,0,0,0,0,3.2,0,0,24.6,0,1.2,2.7,55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6531,"icr006531",5,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.11749,36.4577,"No",6.299,1195,0.8279,670.2,2.707,63.92,589.8,274,123.6,30.76,1.976,14.1,0.79,57.62503721,0.13373913,3.351,2.26446281,1.508439898,7.257641838,0.081,0.63,0.047431375,0.475303104,0.04466242,0.482543161,56.697,9.921,33.382,77407.79,2.38,287.95,1584.12,9.15,84.35,27.31,31151.68,1163.55,11623.92,0.8805,267.82,0.97,5676.89,18.32,46,901.22,8.44,63.97,606.74,5.52,2.36,401401.82,76.16,2910.21,2.38,63.42,19.19,25.93,292.07,4,0,2.9,0,0,0,2.6,0,0,16,0,2.2,0,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6550,"icr006550",6,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.08820009,36.46326065,"No",7.039,1098,0.6779,1444,2.361,101.4,825.3,365.7,143.3,31.95,7.16,9.269,1.408,29.06653106,0.138913043,7.22,3.02231405,2.110741688,12.49196878,0.091,0.45,0.077213007,0.852792561,0.079703669,0.862667064,22.478,4.096,73.426,63551.94,5e-04,460.45,3882.51,8.77,104.93,28.4,28628.67,1114.09,15277.93,0.8805,379.88,0.64,4174.21,21.19,49.28,876.36,7.3,74.49,642.82,3.59,3.45,463930.86,91.21,2007.2,3.04,59.08,23.61,37.31,212.54,9.4,0,0,0,0,0,0,0,0,28.7,0,1.8,1.4,56.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6551,"icr006551",6,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.08820009,36.46326065,"No",6.884,1167,0.6839,1595,2.341,97.68,731,337.2,144.4,25.34,3.849,6.204,1.23,48.26573414,0.110173913,7.975,2.78677686,1.869565217,12.74151599,0.065,0.54,0.054694685,0.617005189,0.052367137,0.574352364,25.389,2.427,72.184,67998.92,1.88,227.83,3866.06,8.82,72.38,22.03,26318.54,1304.73,15161.74,0.8805,330.64,0.89,5074.45,15.37,46.76,882.57,5.63,76.75,624.44,6.03,1.85,443371.96,88.21,2570.03,2.44,56.25,14.78,38.29,219.53,9.8,0,0,0,0,0,0,0,0,25.3,0,2.2,1.3,58.9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,"icr006570",7,2,"Topsoil","Tanzania","Pandambili","East Africa",-6.06997013,36.46458817,"No",6.661,1151,0.5928,896.2,2.247,70.46,607.3,252.7,151.8,39.89,5.986,20.08,2.326,12.10037601,0.173434783,4.481,2.088429752,1.553196931,8.296061466,0.148,0.36,0.04033243,0.560304503,0.037773812,0.527139922,32.862,6.482,60.656,18919.37,0.61,283.09,2360.57,6.59,55.15,8.69,13532.94,1158.08,13291.27,0.8805,186.3,1.01,2351.28,12.75,20.06,663.25,2.21,41.48,711.6,5.56,2.07,683806.71,114.9,1352.58,1.9,37.12,13.91,17.58,236.23,7.9,0,0,0,0,0,4.3,0,0,18.3,0,1.9,1.3,64.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6571,"icr006571",7,2,"Subsoil","Tanzania","Pandambili","East Africa",-6.06997013,36.46458817,"No",6.644,1098,0.599,834.7,1.911,64.68,420.5,232.5,112.1,39.87,3.764,12.55,1.373,14.65607559,0.173347826,4.1735,1.921487603,1.07544757,7.343783,0.114,0.45,0.043959312,0.574421426,0.037719385,0.544650733,25.164,5.594,69.242,48708.94,0.98,416.08,3108.7,7.81,65.04,15.12,20835.58,1100.36,14379.04,0.8805,243.32,1.24,2451.17,14.8,35.44,791.03,5.04,55.77,645.16,5.1,3.06,536163.36,118.32,1593.15,2.15,55.52,18.89,25.33,296,3.7,0,0,0,0,0,2.7,0,0,15,0,1.4,0.8,74.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6586,"icr006586",8,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.05574989,36.45772171,"No",7.062,1165,0.7899,1665,2.814,126.8,1186,636.7,254.7,40.83,12.51,13.6,1.952,30.42055227,0.177521739,8.325,5.261983471,3.033248082,16.79775329,0.193,0.59,0.082718246,0.89146481,0.085946908,0.912363748,13.333,5.029,81.638,82428.68,2.33,327.24,12975.75,9.56,116.93,29.73,33542.53,1528.94,17973.53,0.8805,555.44,1.26,6282.48,10.98,57.96,1070.21,6.12,63.2,683.12,7.85,1.13,328798.32,239.39,2861.22,1.79,74.97,14.51,50.57,185.95,18.4,0,4.4,0,0,0,4.9,0,0,15.2,0,3,0,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,"icr006587",8,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.05574989,36.45772171,"No",6.912,1386,0.7719,2191,3.407,114.9,1024,880.4,279.1,57.86,6.333,13.47,2.132,51.87335427,0.251565217,10.955,7.276033058,2.618925831,21.10152411,0.143,0.59,0.109610155,0.764568388,0.09967004,0.751836479,70.521,9.883,19.595,87251.93,2.21,456.82,9115.81,12.06,128.93,29.48,43772.16,1470.43,18489.51,216.46,688.96,0.85,6384.25,14.53,70.39,1103.36,6.55,92.06,607.12,7.42,1.56,286648.64,181.13,3308.28,2.34,92.45,14.86,60.3,152.64,18.1,0,3.6,0,0,0,3.2,0,0,21.1,0,2.5,0,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,"icr006606",9,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.12151,36.4836,"No",5.266,1157,0.4274,287.5,1.764,147.3,426.6,169.3,31.74,37.9,10.38,16.61,1.953,36.2855303,0.164782609,1.4375,1.399173554,1.091048593,4.092504756,0.064,0.59,0.073158681,0.593879044,0.061317471,0.590222696,26.851,5.004,68.145,45094.38,5e-04,228.1,1265.74,7.76,83.51,30.11,21446.11,753.7,9892.14,0.8805,148.53,0.91,2052.49,25.24,38.99,710.37,21.3,38.59,694.71,0.71,19.29,608175.55,75.92,2975.62,3.61,56.11,29.46,36.01,303.79,10.1,0,0,0,0,0,2.2,0,0,15.4,0,1.8,2.8,65.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6607,"icr006607",9,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.12151,36.4836,"No",4.685,1261,0.5006,238.5,1.448,89.31,329.4,121.5,11.22,38.19,4.237,37.49,1.728,91.38820013,0.166043478,1.1925,1.004132231,0.842455243,3.205130953,0.064,1.94,0.061518307,0.399995059,0.04701028,0.380768607,54.806,6.351,38.842,69126.04,2.23,301.8,829.24,7.04,54.62,16.44,17418.61,1203.61,9461.05,0.8805,56.1,1.27,2761.76,12.36,27.88,799.88,5.81,46.89,617.88,6.41,1.96,485252.06,60.87,1801.87,2.04,46.64,14.09,19.71,290.5,9.5,0,0,0,0,0,0,0,0,19.6,0,2.3,3.2,65.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6626,"icr006626",10,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.09622,36.4863,"No",6.06,793.2,0.3215,310.7,0.8042,104.2,376.9,146,47.16,38.58,10.45,11.46,1.693,9.082525757,0.16773913,1.5535,1.20661157,0.963938619,3.89178932,0.046,0.27,0.05359711,0.453769177,0.045558811,0.454935551,7.594,3.634,88.772,50973.42,1.51,470.51,9121.5,6.86,64.34,13.63,15851.9,1018.04,17713.39,0.8805,184.08,2.15,3638.93,15.3,19.37,779.29,7.38,37.56,679.73,4.98,3.83,574432.55,353.94,1103.07,1.37,72.53,18.69,22.41,433.86,18.4,0,0,0,0,0,0,0,0,12.3,0,1.4,1.2,65.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627,"icr006627",10,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.09622,36.4863,"No",5.688,1189,0.4847,501.3,0.9301,116.5,474.2,205.8,38.54,29.97,7.948,12.44,1.292,47.10198352,0.130304348,2.5065,1.700826446,1.212787724,5.550418518,0.067,0.58,0.063998638,0.463206808,0.05275261,0.457810541,47.063,9.616,43.321,73808.63,2.41,410.13,8294.03,7.62,57.66,15.15,20991,1305.75,16383.73,0.8805,166.81,2.17,3846.83,9.32,28.97,910.78,6.5,50.97,657.74,7.77,1.6,434122.41,300.76,1707.2,1.48,66.41,15.02,31.33,393.61,21.2,0,0,0,0,0,0,0,0,20.5,0,2.6,1,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,"icr006646",11,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.0698,36.4918,"No",4.921,1357,0.3913,370.4,1.772,150.6,424.7,134.2,51.87,32.36,10.57,20.63,3.66,68.90096959,0.140695652,1.852,1.109090909,1.086189258,4.18797582,0.089,1.4,0.07014447,0.726723452,0.059419634,0.719923476,14.861,3.215,81.923,58750.46,1.97,380.96,1697.07,7.73,69.65,18.18,21223.69,1104.84,14374.03,0.8805,142.06,1.16,3663.07,17.11,29.94,791.7,7.31,54.56,661.37,3.84,2.92,522867.96,104.1,1638,2.21,60.22,17.71,26.06,277.17,8.1,0,0,0,0,0,2.4,0,0,19.8,0,1.8,1.8,63.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6647,"icr006647",11,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.0698,36.4918,"No",4.677,1495,0.4771,302,1.696,111.7,333.6,152.4,44.92,41.68,4.74,31.48,1.965,77.49277204,0.181217391,1.51,1.259504132,0.853196931,3.803918454,0.066,2.21,0.050267606,0.469803333,0.037660692,0.46734949,3.25,1.067,95.683,65539.52,0.68,304.83,1583.94,7.61,93.86,19.41,24999.92,1029.67,13601.6,0.8805,136.95,1.07,2993.86,18.62,34.68,830.68,8.74,59.13,639.91,3.22,4.14,479015.23,98.83,2360.39,2.47,63.96,20.21,28.17,290.67,3.3,0,0,0,0,0,2.3,0,0,14.6,0,2,1.2,76.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,"icr006666",12,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.05854988,36.49095154,"No",4.811,1189,0.4483,204.2,2.09,77,369.3,148.5,64.53,49.1,5.324,30.6,2.081,22.28955041,0.213478261,1.021,1.227272727,0.944501279,3.406252267,0.117,1.22,0.056980527,0.596927265,0.049373159,0.620657146,9.953,1.909,88.137,56298.27,1.18,492.62,570.33,7.98,78.83,19.25,23749.68,1194.1,8699.86,0.8805,129.73,0.94,3979.31,13.9,34.37,759.71,3.29,31.19,626.1,5.27,1.83,546275.24,64.42,1231.14,1.9,57.72,16.36,17.83,222.67,7.2,0,0,0,0,0,2.6,3,0,17,0,1.6,0,67.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6667,"icr006667",12,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.05854988,36.49095154,"No",4.554,1314,0.4936,226.6,1.898,58.22,297.5,143.1,61.88,70.56,1.994,91.65,1.432,94.59611783,0.306782609,1.133,1.182644628,0.760869565,3.383296802,0.197,1.44,0.034039249,0.440038512,0.038357372,0.381904831,5.201,0.694,94.105,66402.8,1.69,387.64,428.1,7.91,80.16,14.82,23256.36,1227.98,8527.49,0.8805,140.7,1.05,4827.36,10.71,32.24,794.48,3.65,35.64,666.58,7.89,1.09,497397.65,58.25,1534.46,1.9,56.32,11.64,14.43,227.89,5.3,0,4.1,0,0,0,2.7,0,0,18.8,0,0,0,69.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6684,"icr006684",13,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.12214,36.5064,"No",6.615,940.8,0.5776,612.1,1.805,96.45,457.6,289.5,142.8,25.62,5.355,10.18,1.911,13.02624885,0.111391304,3.0605,2.392561983,1.170332481,6.734785769,0.072,0.54,0.080756016,0.771425168,0.061171785,0.730446259,4.426,1.926,93.648,57085.46,2.03,460.28,10729.52,7.66,54.63,14.98,22699.54,1193.95,12275.81,0.8805,338.48,1.68,5740.78,10.45,22,845.69,5.15,34.45,682.98,7.79,1.89,529309.09,225.85,1541.37,1.46,66.77,15.52,23.73,369.26,14.6,0,0,0,0,0,3.7,0,0,11.1,0,1.3,0.8,68.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6685,"icr006685",13,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.12214,36.5064,"No",6.38,1055,0.6919,626.7,1.865,90.69,419.1,295.4,119.6,38.53,3.609,9.718,2.253,22.30202658,0.167521739,3.1335,2.441322314,1.071867008,6.814211061,0.063,0.54,0.062955617,0.632139822,0.047057182,0.623040358,36.343,10.715,52.942,66457.63,1.57,388.23,10221.96,8.62,43.08,18.97,28062.6,1246.97,11594.5,0.8805,351.08,1.67,6595.65,10.44,29.07,855.71,3.53,40.94,715.93,7.77,1.63,509152.48,191.89,1928.44,1.62,64.59,13.68,20.57,305.47,15.7,0,0,0,0,0,6.7,0,0,14.2,0,1.9,1.3,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6704,"icr006704",14,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.09060001,36.50844955,"No",6.314,1006,0.3356,451.3,1.305,118.9,456.1,202.8,131.7,29.26,8.348,10.22,2.464,15.98514771,0.127217391,2.2565,1.676033058,1.166496164,5.226246613,0.074,0.63,0.056628985,0.637213349,0.033785847,0.56792597,58.364,8.548,33.088,63634.33,2.12,342,9884.68,7.38,50.69,24.59,22001.46,1170.54,15924.63,0.8805,318.08,5.47,4439.35,43.3,31.19,895.03,6.75,44.29,703.03,7.83,1.98,487743.39,384.96,1872.37,1.23,59.19,22.43,25.3,1283.51,26.3,0,0,0,0,0,3.9,0,0,19.2,0,1.6,0.9,46.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6705,"icr006705",14,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.09060001,36.50844955,"No",5.757,1308,0.5305,625.2,0.9912,117.4,464.2,257.6,89.46,31.74,4.304,17.31,2.882,83.99814631,0.138,3.126,2.12892562,1.187212276,6.580137896,0.098,0.68,0.065934372,0.460546225,0.041922908,0.441853424,42.299,14.073,43.628,76971.49,1.75,160.88,8314.46,8.72,76.35,28.63,33938.7,1125.76,14493.92,0.8805,307.2,5.17,5875.69,47.91,38.61,997.81,9.45,58,686.32,5.76,4.74,389637.66,336.44,3650.36,1.97,81.81,26.09,36.97,1271.56,38.3,0,0,0,0,0,4.1,0,0,17.3,0,2.1,1.3,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6724,"icr006724",15,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.07987,36.5067,"No",5.274,1189,0.4255,349.2,2.237,152,552.9,165.6,48.34,39.51,8.133,21.59,1.264,50.44780527,0.171782609,1.746,1.368595041,1.414066496,4.700444146,0.079,0.86,0.068269312,0.659003993,0.047476161,0.648011903,2.074,1.218,96.708,54560.44,1.99,425.66,943.24,6.99,72.69,13.93,15425.27,1173.7,9675.9,0.8805,101.38,1.25,2429.61,12.04,33.56,741.93,4.76,36.72,646.82,7.09,1.24,572485.25,70.61,1231.73,1.88,43.34,10.89,14.34,259.19,4.5,0,0,0,0,0,3.1,0,0,17,0,1.9,1.4,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6725,"icr006725",15,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.07987,36.5067,"No",4.792,1208,0.458,234.8,1.683,97.09,340.5,144,15.26,37.59,4.456,35.99,1.629,85.59437252,0.163434783,1.174,1.190082645,0.87084399,3.398361417,0.065,1.62,0.056535953,0.404264788,0.040261328,0.394055247,1.553,0.622,97.825,67859.43,2.15,186.56,725.54,7.06,61.31,15.45,18018.74,1271.69,9296.48,0.8805,87.3,1.31,3052.42,15.31,43.45,798.04,5.33,41.19,650.03,6.35,1.42,482049.23,70.79,2568.86,1.97,45.95,15.67,20.12,266.13,8,0,0,0,0,0,0,0,0,21.3,0,2.9,0,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6744,"icr006744",16,1,"Topsoil","Tanzania","Pandambili","East Africa",-6.05373,36.5135,"No",5.727,899,0.2032,241.5,1.119,132.4,283.9,145.7,58.53,31.82,7.486,11.61,6.268,5.115256101,0.138347826,1.2075,1.204132231,0.726086957,3.276067014,0.047,0.63,0.044392766,0.413168222,0.029058048,0.410085062,8.911,4.804,86.285,47889.82,3,317.99,7393.38,6.29,39.71,4.91,8893.03,873.49,32383.83,0.8805,143.74,1.85,2848.8,7.32,17.68,695.83,11.88,85.07,658.17,6.98,2.13,619336.85,258.03,958.28,2.27,52.01,14,11.82,350.89,14.8,0,0,0,0,0,1.9,0,0,25,0,1.4,1.1,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6745,"icr006745",16,1,"Subsoil","Tanzania","Pandambili","East Africa",-6.05373,36.5135,"No",4.945,1073,0.1316,117,0.5436,113.6,200.1,76.7,12.61,38.27,6.129,16.7,1.797,42.18699037,0.166391304,0.585,0.633884298,0.511764706,1.897040308,0.055,1.08,0.024678911,0.301947445,0.006620635,0.265945812,11.462,3.422,85.115,55870.01,2.55,430.56,6406.35,6.29,46.75,4.27,10216.27,973.41,30554.92,0.8805,79.54,1.39,748.61,8.56,17.51,718.52,9.24,80,649.1,7.02,2.02,581342.57,226.9,482.74,2.3,49.54,13.71,16.36,287,16.3,0,0,0,0,0,2.1,0,0,31.7,0,1.3,1.4,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,"icr007730",1,1,"Topsoil","Tanzania","Kiberashi","East Africa",-5.38104677,37.44506836,"No",4.995,1226,0.9632,829.7,0.729,163.8,458.5,300.1,67.68,23.39,11.16,22.49,2.62,58.87486621,0.101695652,4.1485,2.480165289,1.172634271,7.902995213,0.106,0.48,0.141924381,1.716268063,0.14002018,1.634116173,20.115,7.26,72.625,75416.32,5e-04,499.45,5504.42,10.59,105.12,34.37,42856.32,379.25,25279.18,0.8805,507.28,2.18,6769.4,28.64,50.65,529.04,51.56,103.38,479.9,0,20.23,389729.97,242.58,3949.79,6.06,114.71,36.8,50.87,569.07,14.3,0,0,0,0,0,0,0,0,20.7,0,0,0,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
